#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ISNT_WICKED;Is not wicked;N'est pas une méchante personne;Ist nicht ruchlos;;No es malvado;;;;;;;;;x
death_text_kind;Known to be Kind, few had a bad word to say about [GetHerHim]. A godly [GetManWoman], [GetFirstName] is with [Religion.GetRandomGodName] now;Connu[GetNoneE] pour sa gentillesse, rare sont ceux qui peuvent médire à son sujet. [GetFirstName] saura trouver sa place auprès de [Religion.GetRandomGodName].;[GetFirstName] war gütig wie kein Zweiter und kam mit fast jedem gut zurecht. Im Jenseits ist [GetSheHe] nun auf alle Zeiten mit [Religion.GetRandomGodName] vereint.;;Conocido/a por su Amabilidad, pocos tuvieron nada que criticar[GetHerHim]. Un/a [GetManWoman] piadoso/a, [GetFirstName] ahora está con [Religion.GetRandomGodName].;;;;;;;;;x
death_text_patient;Always Patient, [GetSheHe] never lost his temper. A godly [GetManWoman], [GetFirstName] is with [Religion.GetRandomGodName] now;Toujours patient, [GetSheHe] n'a jamais perdu son sang-froid. La sérénité de [GetFirstName] lui permettra de rejoindre [Religion.GetRandomGodName] dans l'au-delà;[GetFirstName] war immer geduldig und gab sich niemals dem Jähzorn hin. Im Leben von Gottesfürchtigkeit erfüllt, ist [GetSheHe] im Jenseits nun auf alle Zeiten mit [Religion.GetRandomGodName] vereint.;;Siempre Paciente, [GetSheHe] nunca perdió los estribos. [GetManWoman] piadoso/a, [GetFirstName] ahora está con [Religion.GetRandomGodName].;;;;;;;;;x
death_text_humble;A humble [GetManWoman], [GetSheHe] never wanted anyone to make a fuss over [GetHerHis] accomplishments. A godly [GetManWoman], [GetFirstName] is with [Religion.GetRandomGodName] now;Humble, [GetSheHe] a toujours évité tout tapage entourant ses accomplissements. Une personne aussi vertueuse trouvera assurément la compagnie de [Religion.GetRandomGodName] dans l'au-delà;[GetFirstName] war bescheiden und lehnte es ab, für Errungenschaften gelobt zu werden. Im Leben von Gottesfürchtigkeit erfüllt, ist [GetSheHe] im Jenseits nun auf alle Zeiten mit [Religion.GetRandomGodName] vereint.;;Un/a [GetManWoman] Humilde, nunca quiso que nadie resaltase [GetHerHis] logros. [GetManWoman] piadoso/a, [GetFirstName] ahora está con [Religion.GetRandomGodName].;;;;;;;;;x
ANY_ALL;All realm provinces;Toutes les provinces;Alle Reichsprovinzen;;Todas las provincias del reino;;;;;;;;;x
prosperity_modifier_1;Prospering;Économie prospère;Wachsend;;Prosperando;;;;;;;;;x
prosperity_modifier_2;Flourishing;Économie florissante;Blühend;;Floreciendo;;;;;;;;;x
prosperity_modifier_3;Booming;Économie en plein essor;Florierend;;Progresando;;;;;;;;;x
ENFORCE_PEACE_BUTTON_DESC_INSTANT;Enforcing Realm Peace will end all internal wars between your direct vassals. The peace will take effect 3 months after it has been decreed, and will last for five years. Use this ability to keep your vassals from growing too strong within your realm.;Ordonner à vos vassaux directs de garder la paix fera cesser toutes leurs guerres privées. La paix prendra effet trois mois après avoir été ordonnée et durera pour cinq ans. Utiliser ce pouvoir pour empêcher vos vassaux de consolider à leur profit une trop grande part de votre domaine.;Bei der Durchsetzung des Reichsfriedens werden alle reichsinternen Kriege zwischen Euren direkten Vasallen beendet. Der Frieden tritt 3 Monate nach dem Beschluss in Kraft und dauert 5 Jahre lang an. Ihr könnt mit dieser Maßnahme verhindern, dass einzelne Vasallen zu stark werden.;;Implantar Paz del Reino terminará todas las guerras internas entre tus vasallos directos. La paz tardará tres meses en hacer efecto desde que se promulgue y durará cinco años. Usa esta habilidad para impedir que tus vasallos se vuelvan demasiado poderosos dentro de tu reino.;;;;;;;;;x
nick_the_nun;the Nun;la Nonne;Die Nonne;;la Monja;;;;;;;;;x
crazy_cannibal;Crazy Cannibal;Cannibale dément;Verrückter Kannibale;;Caníbal loco.;;;;;;;;;x
crazy_cannibal_desc;This depraved character is known to be a vicious cannibal and doesn't even try to hide it!;Ce personnage dépravé est connu pour son cannibalisme et n'essaie même pas de le cacher !;Diese abscheuliche Person ist ein bekannter Kannibale und versucht noch nicht einmal, es zu verheimlichen!;;¡Este personaje depravado es conocido por ser un caníbal sanguinario y ni siquiera intenta esconderlo!;;;;;;;;;x
EPIDEMICS_TOOLTIP_PLAYER_MAJOR_MINOR;Your own realm is ravaged by $MAJOR|R$ MAJOR epidemics and $MINOR|Y$ others;Vos États sont ravagés par $MAJOR|R$ épidémies majeures et $MINOR|Y$ autres.;Euer eigenes Reich wird von $MAJOR|R$ GROSSEN und $MINOR|Y$ anderen Epidemie(n) heimgesucht.;;Tu propio reino está asolado por $MAJOR|R$ GRANDES epidemias y otras $MINOR|Y$.;;;;;;;;;x
EPIDEMICS_TOOLTIP_PLAYER_MAJOR_ONLY;Your own realm is ravaged by $MAJOR|R$ MAJOR epidemics;Vos États sont ravagés par $MAJOR|R$ épidémies majeures.;Euer eigenes Reich wird von $MAJOR|R$ GROSSEN Epidemie(n) heimgesucht.;;Tu propio reino está asolado por $MAJOR|R$ GRANDES epidemias.;;;;;;;;;x
EPIDEMICS_TOOLTIP_PLAYER_MINOR_ONLY;Your own realm is ravaged by $MINOR|Y$ epidemics;Vos États sont ravagés par $MINOR|Y$ épidémies.;Euer eigenes Reich wird von $MINOR|Y$ Epidemie(n) heimgesucht.;;Tu propio reino está asolado por $MINOR|Y$ epidemias.;;;;;;;;;x
EPIDEMICS_TOOLTIP_DELAYED_PLAYER;The epidemics currently in your realm:;Les épidémies actuellement dans vos États:;Aktuelle Epidemien in Eurem Reich:;;Las epidemias actuales en tu reino:;;;;;;;;;x
EPIDEMICS_TOOLTIP_DELAYED_VALUE;- $DISEASE$ started in $PROVINCE|Y$ in $START_DATE|Y$; - $DISEASE$ apparu(e) en $PROVINCE|Y$ le $START_DATE|Y$;- $DISEASE$ ausgebrochen in $PROVINCE|Y$ am $START_DATE|Y$;;- $DISEASE$ comenzaron en $PROVINCE|Y$ en $START_DATE|Y$;;;;;;;;;x
opinion_alliance_breaker;Alliance-Breaker;Rompt ses alliances;Bündnisbrecher;;Rompealianzas;;;;;;;;;x
AIREASON_ALLIANCE_BREAKER;Untrustworthy §YAlliance-Breaker§!;Ne fait pas confiance à un §YBriseur d'alliance§!;Nicht vertrauenswürdiger §YBündnisbrecher§!;;§YRompealianzas§! de poca confianza;;;;;;;;;x
RULE_EPIDEMICS;§BReaper's Due:§! Major Epidemics;Épidémies majeures (§Bla Part de la Faucheuse§!);§BReaper's Due:§! Große Epidemien;;§BEl trabajo del Segador:§! Grandes epidemias;;;;;;;;;x
RULE_SHATTERED_RETREAT_ON_DESC;Armies will try to retreat into friendly or otherwise safe territory. Retreating armies cannot be engaged by enemy forces. Movement Speed and Morale Regain Rate is increased for retreating armies.;Les armées en déroute tenteront de regagner un territoire amical ou, à tout le moins, un endroit sécuritaire. Ces armées ne peuvent être engagées par des forces ennemies. La vitesse de déplacement et de récupération du moral des armées en retraite est augmentée.;Armeen versuchen, sich in verbündetes oder sicheres Gebiet zurückzuziehen. Armeen auf dem Rückzug können nicht angegriffen werden und erhalten höhere Bewegungsrate und Moral-Regeneration.;;Los ejércitos intentarán retirarse a territorio amigo o al menos, seguro. Los ejércitos en retirada no pueden ser atacados por fuerzas enemigas. La velocidad de movimiento y el ritmo de recuperación de la moral aumentan en los ejércitos en retirada.;;;;;;;;;x
RULE_SHATTERED_RETREAT_OFF_DESC;Retreating armies will move into a neighboring county. This tends to make the game easier.;Les armées en déroute vont gagner une province voisine. Cela tend à rendre le jeu plus facile.;Armeen auf dem Rückzug ziehen in eine benachbarte Provinz. Dadurch wird das Spiel für gewöhnlich einfacher.;;Los ejércitos en retirada se moverán a las provincias vecinas. Esto suele hacer el juego más fácil.;;;;;;;;;x
RULE_AZTEC_INVASION_HISTORICAL_DESC;The Aztec Invasion will occur at the very earliest in the 13th century.;L'invasion aztèque ne se produira pas avant le XIIIe siècle;Die Aztekische Invasion findet frühestens im 13. Jahrhundert statt.;;La invasión azteca ocurrirá como muy pronto en el siglo XIII.;;;;;;;;;x
RULE_AZTEC_INVASION_RANDOM_DESC;The Aztec Invasion will occur at a random date, though at the earliest 50 years after the game is started.;L'invasion aztèque se produira à une date aléatoire, au moins 50 ans après le début de la partie.;Die Aztekische Invasion findet an einem zufällig festgelegten Zeitpunkt statt, aber frühestens 50 Jahre nach Spielstart.;;La invasión azteca ocurrirá en una fecha al azar, aunque como muy pronto, 50 años después de empezar el juego.;;;;;;;;;x
RULE_GENDER_DEFAULT_DESC;The various Gender Laws are enabled as per default. Specific cultures and religions may allow/disallow Gender Laws. The Conclave 'Status of Women' set of laws is available.;Les dispositions sur le genre suivent le contexte historique. Certaines cultures ou religions peuvent limiter la latitude en matière de droit des femmes. Les lois sur la condition féminine du DLC 'Conseil' sont disponibles.;"Unterschiedliche Gleichstellungsgesetze sind standardmäßig aktiviert. Bestimmte Kulturen und Religionen können Gleichstellungsgesetze erlauben/verbieten. Die speziellen Status der Frau-Gesetze aus Conclave sind verfügbar.""";;Las diferentes Leyes de Sexos están habilitadas por defecto. Culturas y religiones específicas pueden permitir/rechazar Leyes de sexos. El conjunto de leyes 'Estatus de las mujeres' del Cónclave está disponible.;;;;;;;;;x
RULE_GENDER_HISTORICAL_DESC;The various Gender Laws are enabled as per default. Specific cultures and religions may allow/disallow Gender Laws. The Conclave 'Status of Women' set of laws is not available.;Les dispositions sur le genre suivent le contexte historique. Certaines cultures ou religions peuvent limiter la latitude en matière de droit des femmes. Les lois sur la condition féminine du DLC 'Conseil' ne sont pas disponibles.;"Unterschiedliche Gleichstellungsgesetze sind standardmäßig aktiviert. Bestimmte Kulturen und Religionen können Gleichstellungsgesetze erlauben/verbieten. Die speziellen Status der Frau-Gesetze aus Conclave sind nicht verfügbar.""";;Las diferentes Leyes de Sexos están habilitadas por defecto. Culturas y religiones específicas pueden permitir/rechazar Leyes de sexos. El conjunto de leyes 'Estatus de las mujeres' del Cónclave no está disponible.;;;;;;;;;x
RULE_GENDER_ALL_DESC;The game will play as if the 'Status of Women' law would be maxed out for everyone. The Conclave 'Status of Women' set of laws is unavailable for everyone.;Le jeu considère que la condition féminine est à son meilleur dans l'ensemble des provinces. Les lois sur la condition féminime du DLC 'Conseil' ne son pas disponibles.;"Das Spiel behandelt das Status der Frau-Gesetz, als sei es für alle auf der höchsten Stufe. Die speziellen ""Status der Frau""-Gesetze aus Conclave sind für niemanden verfügbar.""";;El juego se jugará como si la ley 'Estatus de las mujeres' estuviera al máximo para todos. El conjunto de leyes 'Estatus de las mujeres' del Cónclave no está disponible para nadie.;;;;;;;;;x
RULE_MONGOL_INVASION_RANDOM_DESC;The Mongol Horde will invade at a random date, though at the earliest 50 years after the game is started.;La Horde mongole fera une invasion à une date aléatoire, mais au moins 50 ans après le début de la partie.;Die mongolische Horde fällt an einem zufällig festgelegten Zeitpunkt ein, aber frühestens 50 Jahre nach Spielstart.;;La Horda mongola invadirá en una fecha al azar. Como muy pronto, 50 años después de empezar el juego.;;;;;;;;;x
RULE_FLANDERS_HRE_DESC;Flanders is part of the Holy Roman Empire's De Jure territory.;La Flandres est considérée comme rattachée au Saint-Empire;Flandern ist Teil des De-jure-Gebiets des Heiligen Römischen Reichs.;;Flandes es parte del territorio De Jure del Sacro Imperio Romano;;;;;;;;;x
RULE_DEJURE_DEFAULT_DESC;The dynamic De Jure drift of titles is allowed and unrestricted.;L'évolution de la structure coutumière des titres de noblesse est permise.;Die dynamische De-jure-Anpassung für Titel ist erlaubt und unbeschränkt.;;Se permite la deriva dinámica de títulos De Jure y sin restricciones.;;;;;;;;;x
RULE_DEJURE_RESTRICTED_DESC;The dynamic De Jure drift of titles is allowed, but restricted. Drift can only happen if titles border each other.;L'évolution de la structure coutumière des titres de noblesse est permise, mais ne peut avoir lieu que si le domaine rattaché borde celui du nouveau titre suzerain potentiel.;Die dynamische De-jure-Anpassung für Titel ist erlaubt, aber beschränkt. Anpassungen finden nur statt, wenn Titel aneinander angrenzen.;;Se permite la deriva dinámica de títulos De Jure, pero restringida. Solo se permite la deriva si los títulos lindan entre sí.;;;;;;;;;x
RULE_DEJURE_OFF_DESC;Dynamic De Jure drift is disabled.;La structure coutumière des titres de noblesse est fixe.;Die Dynamische De-jure-Anpassung ist deaktiviert.;;La deriva dinámica De Jure está desactivada.;;;;;;;;;x
RULE_DYNAMIC_REALMS_ON_DESC;The creation of custom non-historical Kingdoms and Empires is allowed.;La création de titres royaux ou impériaux de fait est permise.;Das Erstellen von benutzerdefinierten, nicht-historischen König- und Kaiserreichen ist erlaubt.;;Se permite la creación de Reinos y de Imperios no históricos personalizados.;;;;;;;;;x
RULE_DYNAMIC_REALMS_OFF_DESC;The creation of custom non-historical Kingdoms and Empires is disallowed.;La création de titres royaux oui impériaux de fait est impossible.;Das Erstellen von benutzerdefinierten, nicht-historischen König- und Kaiserreichen ist nicht erlaubt.;;No se permite la creación de Reinos y de Imperios no históricos personalizados.;;;;;;;;;x
alert_nomad_agitation_instant;§YNomad Agitation§!;§YAgitation de nomades§!;§YAufgebrachte Nomaden§!;;¡§YInquietud nómada§!;;;;;;;;;x
alert_nomad_agitation_name;Nomad Agitation;Nomades agités;Aufgebrachte Nomaden;;Inquietud nómada;;;;;;;;;x
alert_nomad_agitation_delayed;Unless we construct a §YCastle§! or §YCity§! in the following Counties, they will revert to Nomad control on Succession:\n$LIST$;À moins d'y construire un fief seigneurial ou bourgeois, les provinces suivantes seront à nouveau sous le contrôle des peuplades nomades lors de la prochaine succession :\n$LIST$;Falls wir keine §YBurg§! oder §YStadt§! in den folgenden Grafschaften errichten, wird die Kontrolle dort im Nachfolgefall wieder von Nomaden übernommen:\n$LIST$;;A menos que construyamos un §YCastillo§! o §YCiudad§! en los siguientes condados, regresarán al control nómada en la Sucesión:\n$LIST$;;;;;;;;;x
alert_nomad_agitation_delayed_tribal;Unless we have at least §Y$NUM$§! Buildings in the Tribal Holdings of the following Counties, they will revert to Nomad control on Succession:\n$LIST$;À moins d'y construire au moins §Y$NUM§! bâtiments tribaux, les provinces suivantes seront à nouveau sous le contrôle des peuplades nomades lors de la prochaine succession :\n$LIST$;Falls wir nicht über mindestens §Y$NUM$§! Gebäude in den Stammesliegenschaften der folgenden Grafschaften verfügen, wird die Kontrolle dort im Nachfolgefall wieder von Nomaden übernommen:\n$LIST$;;Si no tenemos al menos §Y$NUM$§! Edificios en los Dominios Tribales de los siguientes condados, regresarán al control nómada en la Sucesión:\n$LIST$;;;;;;;;;x
